,temperature,humidity,dew_point,precipitation,pressure,evapotranspiration,wind_speed,soil_temperature,median_CO2,median_N2O,median_CH4,median_SF6
2019-07-19,28.079166666666666,83.04166666666667,24.929166666666664,0.26666666666666666,1012.4875000000001,0.18583333333333332,24.349999999999998,29.77916666666667,411.54,332.45,1851.86,9.996
2019-07-21,28.691666666666666,77.83333333333333,24.420833333333334,0.020833333333333332,1011.3541666666666,0.23375,19.441666666666666,29.8875,411.07,332.4,1881.15,10.127
2019-07-28,26.8625,84.79166666666667,24.104166666666668,0.6708333333333334,1010.9958333333334,0.11875000000000001,17.341666666666665,29.78333333333333,410.28,332.86,1877.51,10.172
2019-08-02,27.400000000000002,86.66666666666667,24.962500000000002,4.066666666666666,1007.4250000000001,0.09125,39.59166666666667,29.5,410.57,332.84,1859.5,10.0
2019-08-04,27.795833333333334,84.75,24.9875,0.5625,1010.6625,0.13625,23.9875,29.47083333333333,410.56,332.79,1865.08,10.06
2019-08-09,28.34166666666667,82.04166666666667,24.95,0.1875,1011.3833333333333,0.18291666666666664,23.825,29.570833333333336,410.52,332.86,1852.75,10.052
2019-08-11,28.22083333333333,82.95833333333333,25.02916666666667,0.15416666666666667,1012.4250000000001,0.11041666666666666,23.7375,29.508333333333336,410.48,333.09,1853.57,10.03
2019-08-16,27.645833333333332,82.70833333333333,24.425,0.20833333333333334,1011.1041666666666,0.18666666666666668,11.079166666666666,29.758333333333336,409.96,332.62,1868.52,10.11
2019-08-18,28.525000000000002,80.08333333333333,24.708333333333332,0.10000000000000002,1010.2583333333333,0.22458333333333333,20.775000000000002,29.71666666666667,409.79,333.01,1867.98,10.122
2019-08-23,27.9375,85.54166666666667,25.25,0.41250000000000003,1012.1750000000001,0.1825,15.770833333333334,30.204166666666666,409.64,332.72,1861.62,10.077
2019-08-25,28.066666666666666,82.75,24.825,0.37083333333333335,1013.2083333333334,0.19375,26.837500000000002,30.0125,409.66,332.78,1868.13,10.058
2019-08-30,28.7,77.875,24.416666666666668,0.125,1010.7291666666666,0.22375,20.2,30.075,409.04,333.41,1875.31,10.197
2019-09-01,28.304166666666664,81.04166666666667,24.724999999999998,0.15416666666666667,1012.775,0.16833333333333333,23.308333333333334,30.0,409.03,332.92,1855.11,10.003
2019-09-06,28.116666666666664,83.70833333333333,25.066666666666666,0.3458333333333334,1008.9583333333334,0.19208333333333336,28.8,29.904166666666665,408.97,333.31,1866.83,10.102
2019-09-08,27.766666666666666,84.29166666666667,24.837500000000002,0.3333333333333333,1010.5708333333333,0.17166666666666666,24.854166666666668,29.829166666666666,408.81,333.3,1869.69,10.126
2019-09-13,28.287499999999998,82.95833333333333,25.087500000000002,0.22916666666666666,1011.4125,0.17500000000000002,20.54583333333333,29.8625,408.7,332.4136363636364,1871.18,10.078
2019-09-15,28.329166666666666,84.66666666666667,25.462500000000002,0.16666666666666666,1010.4166666666666,0.17333333333333334,25.079166666666666,29.858333333333334,408.72,332.37545454545455,1863.14,10.067
2019-09-20,28.204166666666666,81.79166666666667,24.78333333333333,0.15416666666666667,1010.1083333333332,0.19958333333333333,17.916666666666668,29.983333333333334,408.56,332.28,1887.94,10.203
2019-09-22,27.825,85.0,25.037499999999998,0.7291666666666666,1011.3874999999999,0.15875,24.65833333333333,29.883333333333336,408.54,332.72,1864.03,10.089
2019-09-27,28.116666666666664,83.54166666666667,25.070833333333336,0.19999999999999998,1013.8291666666668,0.1758333333333333,21.566666666666666,29.962500000000002,408.19,333.15,1897.33,10.185
2019-09-29,27.620833333333334,83.875,24.6375,0.1708333333333333,1011.6708333333332,0.16458333333333333,22.287499999999998,29.920833333333334,408.18,332.75,1890.67,10.161
2019-10-04,27.854166666666668,79.45833333333333,23.941666666666666,0.0375,1007.9125,0.1875,7.108333333333333,30.129166666666666,408.54,332.44,1920.37,10.212
2019-10-06,28.866666666666664,82.04166666666667,25.491666666666664,0.2708333333333333,1008.5791666666668,0.19041666666666668,41.11666666666667,29.891666666666666,408.6,332.71,1911.49,10.218
2019-10-11,27.145833333333332,84.0,24.195833333333336,0.5541666666666667,1010.3041666666667,0.16208333333333333,28.212500000000002,29.625,408.79,332.72,1855.08,10.183
2019-10-13,27.983333333333334,82.95833333333333,24.8125,0.07916666666666668,1013.1166666666667,0.17458333333333334,25.041666666666668,29.620833333333334,408.84,332.89,1880.72,10.189
2019-10-18,28.208333333333332,80.08333333333333,24.40416666666667,0.05416666666666667,1014.5749999999999,0.18541666666666667,22.691666666666666,29.541666666666668,408.94,332.8,1891.06,10.184
2019-10-20,27.875,83.125,24.729166666666668,0.07083333333333333,1013.8208333333333,0.17541666666666667,25.204166666666666,29.520833333333332,408.94,332.81,1895.41,10.182
2019-10-25,27.7625,80.75,24.145833333333332,0.09166666666666667,1013.7333333333332,0.18166666666666667,31.462500000000002,29.325,409.43,332.87,1885.24,10.175
2019-10-27,28.0625,78.79166666666667,24.016666666666666,0.041666666666666664,1012.1166666666667,0.18999999999999997,30.708333333333332,29.204166666666666,409.51,333.23,1895.2,10.201
2019-11-01,27.462500000000002,81.875,24.03333333333333,0.41250000000000003,1010.5708333333333,0.17500000000000002,33.50833333333333,29.004166666666666,410.08,333.23,1933.33,10.303
2019-11-03,27.570833333333336,83.375,24.462500000000002,1.0875000000000001,1008.9375,0.13708333333333333,36.579166666666666,28.96666666666667,410.12,333.05,1905.04,10.236
2019-11-08,28.079166666666666,86.29166666666667,25.52916666666667,0.0625,1011.5541666666667,0.16083333333333333,28.691666666666666,28.795833333333334,410.43,333.42,1913.44,10.308
2019-11-10,27.820833333333336,77.70833333333333,23.541666666666668,0.004166666666666667,1011.5291666666667,0.17916666666666667,11.408333333333333,28.962500000000002,410.41,332.74,1907.69,10.295
2019-11-15,28.070833333333336,82.375,24.791666666666668,0.02916666666666667,1013.7416666666667,0.1675,23.329166666666666,28.787499999999998,410.38,333.44,1903.75,10.255
2019-11-17,27.90416666666667,80.5,24.212500000000002,0.025000000000000005,1014.2875,0.15875,16.075,28.84583333333333,410.4,333.07,1885.06,10.189
2019-11-22,27.566666666666666,77.0,23.15833333333333,0.03333333333333333,1015.5666666666666,0.20583333333333334,42.512499999999996,28.5,410.85,333.4,1897.08,10.238
2019-11-24,26.825,79.54166666666667,22.920833333333334,0.24166666666666667,1014.6125000000001,0.17500000000000002,47.22083333333333,28.400000000000002,410.93,333.73,1908.6,10.279
2019-11-29,27.2625,72.625,21.920833333333334,0.016666666666666666,1012.8916666666668,0.21416666666666664,35.9125,27.899999999999995,411.18,333.24,1897.04,10.201
2019-12-01,26.945833333333336,73.29166666666667,21.745833333333334,0.004166666666666667,1013.3874999999999,0.19958333333333333,28.191666666666666,27.837500000000002,411.28,333.12,1889.44,10.229
2019-12-06,26.895833333333332,62.708333333333336,19.195833333333333,0.0,1014.2416666666667,0.24208333333333332,35.84583333333333,27.629166666666666,411.49,333.29,1895.04,10.229
2019-12-08,25.958333333333332,85.5,23.3125,0.5,1013.4708333333333,0.12,32.1875,27.587500000000002,411.53,333.67,1902.76,10.25
2019-12-13,26.883333333333336,77.625,22.641666666666666,0.012500000000000002,1017.2375000000001,0.17708333333333334,28.991666666666664,27.59166666666667,411.95,332.85,1899.48,10.231
2019-12-15,26.733333333333334,70.29166666666667,20.808333333333334,0.008333333333333333,1016.2083333333334,0.20541666666666666,31.766666666666666,27.55416666666667,412.1,333.03,1898.89,10.208
2019-12-20,26.454166666666666,70.5,20.670833333333334,0.0,1015.375,0.21208333333333332,32.4375,27.458333333333332,412.51,333.45,1898.48,10.237
2019-12-22,25.8125,78.83333333333333,21.84583333333333,0.05833333333333333,1014.9,0.16166666666666665,37.083333333333336,27.399999999999995,412.42,333.16,1921.24,10.289
2019-12-27,25.837500000000002,76.0,21.254166666666666,0.0375,1013.8958333333334,0.14208333333333334,13.358333333333334,27.329166666666666,413.01,333.9166666666667,1900.44,10.217666666666666
2019-12-29,25.575,71.5,19.962500000000002,0.020833333333333332,1016.4458333333333,0.19625,33.391666666666666,27.2,413.19,333.85333333333335,1908.08,10.290333333333333
2020-01-03,24.933333333333334,74.45833333333333,20.075,0.004166666666666667,1015.4791666666666,0.14541666666666667,14.216666666666667,27.02916666666667,413.59,333.4,1907.32,10.298
2020-01-05,25.495833333333334,69.0,19.420833333333334,0.0,1015.1875,0.17416666666666666,15.391666666666666,26.958333333333332,413.58,333.8,1917.2,10.308
2020-01-10,24.983333333333334,77.95833333333333,20.875,0.03333333333333333,1012.4666666666667,0.12291666666666667,14.245833333333332,26.708333333333332,412.96,333.46,1914.82,10.272
2020-01-12,24.454166666666666,77.16666666666667,20.150000000000002,0.041666666666666664,1010.9375,0.15083333333333335,12.4,26.695833333333336,413.0,333.82,1903.33,10.256
2020-01-17,25.712500000000002,79.75,21.95,0.05833333333333334,1012.2083333333334,0.15958333333333333,30.495833333333334,26.38333333333333,413.99,333.32,1893.15,10.261
2020-01-19,25.583333333333332,86.25,23.070833333333336,0.016666666666666666,1012.2208333333333,0.14333333333333334,7.6875,26.670833333333334,413.85,333.65,1911.88,10.28
2020-01-24,24.4375,67.25,17.945833333333333,0.008333333333333333,1019.5416666666666,0.21208333333333332,37.612500000000004,26.266666666666666,413.94,333.77,1892.05,10.271
2020-01-26,24.683333333333334,67.33333333333333,18.166666666666668,0.012500000000000002,1018.0124999999999,0.20958333333333334,33.24583333333333,26.2,414.24,333.96,1896.27,10.284
2020-01-31,25.72083333333333,82.5,22.495833333333334,0.0,1012.0958333333333,0.16916666666666666,27.479166666666668,26.316666666666666,414.47,334.01,1897.12,10.325
2020-02-02,24.583333333333332,83.95833333333333,21.67916666666667,0.37916666666666665,1013.3083333333334,0.09375,27.708333333333332,26.358333333333334,414.51,334.59,1906.89,10.354
2020-02-07,24.808333333333334,83.25,21.791666666666668,0.025000000000000005,1016.3333333333334,0.14125000000000001,17.554166666666667,26.3125,414.9,333.89,1906.65,10.317
2020-02-09,25.633333333333336,78.20833333333333,21.537499999999998,0.012500000000000002,1011.7583333333333,0.18666666666666665,24.9375,26.34166666666667,414.62,333.51,1915.46,10.342
2020-02-14,23.395833333333332,59.791666666666664,15.108333333333334,0.0,1020.8416666666667,0.2525,41.725,26.016666666666666,414.11,334.0,1869.09,10.195
2020-02-16,24.541666666666668,65.79166666666667,17.679166666666667,0.004166666666666667,1018.9166666666666,0.24208333333333334,37.9375,25.933333333333334,414.27,332.93,1898.77,10.242
2020-02-21,25.02916666666667,84.08333333333333,22.150000000000002,0.05416666666666667,1018.9708333333333,0.16375,31.866666666666664,25.84583333333333,413.93,334.05,1903.56,10.283
2020-02-23,24.7375,75.95833333333333,20.208333333333332,0.012500000000000002,1019.5875,0.20875,33.3125,25.820833333333336,413.92,333.5,1898.76,10.242
2020-02-28,24.579166666666666,81.375,21.145833333333332,0.020833333333333332,1013.4250000000001,0.16625,13.6,25.945833333333336,414.04,333.75,1893.31,10.234
2020-03-01,24.037499999999998,78.20833333333333,19.962500000000002,0.012500000000000002,1017.2541666666666,0.14666666666666667,42.487500000000004,25.633333333333336,414.07,333.19,1903.14,10.254
2020-03-07,24.525000000000002,81.83333333333333,21.220833333333335,0.05000000000000001,1015.1416666666668,0.18000000000000002,13.645833333333334,26.075,414.31,333.84,1904.9,10.292
2020-03-08,24.325,81.125,20.8875,0.05416666666666667,1014.3083333333334,0.18208333333333335,16.150000000000002,26.079166666666666,414.32,333.57,1914.66,10.298
2020-03-14,25.141666666666666,74.04166666666667,20.1875,0.0,1013.7041666666668,0.21833333333333335,20.537499999999998,26.229166666666668,414.5,333.49,1890.57,10.258
2020-03-15,25.379166666666666,71.16666666666667,19.779166666666665,0.0,1013.8458333333333,0.22291666666666665,18.108333333333334,26.24166666666667,414.5,333.25,1890.4,10.265
2020-03-28,24.733333333333334,82.08333333333333,21.46666666666667,0.25,1016.6750000000001,0.14916666666666667,46.88333333333333,26.337500000000002,415.93,334.19,1904.02,10.338
2020-03-29,24.849999999999998,77.41666666666667,20.604166666666668,0.020833333333333332,1017.0708333333333,0.21416666666666664,41.32083333333333,26.2,415.95,333.81,1901.01,10.346
2020-04-04,25.2375,81.41666666666667,21.75,0.07083333333333335,1015.7083333333334,0.17833333333333334,31.28333333333333,26.158333333333335,416.61,333.25,1906.88,10.329
2020-04-05,25.712500000000002,81.29166666666667,22.266666666666666,0.016666666666666666,1015.9875000000001,0.2091666666666667,28.695833333333336,26.245833333333334,416.65,333.34,1902.92,10.336
2020-04-11,25.375,73.375,20.279166666666665,0.0,1014.9833333333332,0.22624999999999998,7.933333333333334,26.8,416.42,334.38,1896.36,10.358
2020-04-12,25.766666666666666,77.5,21.504166666666666,0.008333333333333333,1014.625,0.20583333333333334,19.445833333333333,26.650000000000002,416.48,333.68,1889.9,10.301
2020-04-18,26.3,82.79166666666667,23.125,0.0375,1016.4375,0.18833333333333335,12.0,27.441666666666666,416.21,333.81,1926.02,10.393
2020-04-19,26.616666666666664,77.625,22.383333333333336,0.020833333333333332,1017.1125000000001,0.22583333333333333,22.083333333333332,27.320833333333336,416.09,333.7,1892.68,10.314
2020-04-25,26.620833333333334,79.20833333333333,22.729166666666668,0.0375,1017.2208333333333,0.21541666666666667,27.633333333333336,27.45,416.92,333.72,1883.35,10.265
2020-04-26,26.445833333333336,77.79166666666667,22.2375,0.02916666666666667,1017.4416666666666,0.2304166666666667,33.916666666666664,27.38333333333333,417.02,333.28,1894.09,10.3
2020-05-02,26.6125,78.20833333333333,22.474999999999998,0.020833333333333332,1014.9333333333334,0.23083333333333333,22.787499999999998,27.3625,417.07,332.51,1902.0,10.38
2020-05-03,26.270833333333332,81.91666666666667,22.912499999999998,0.020833333333333332,1015.8249999999999,0.21291666666666667,22.400000000000002,27.433333333333334,417.04,334.63,1907.8,10.442
2020-05-09,27.037499999999998,81.16666666666667,23.537499999999998,0.041666666666666664,1015.6416666666668,0.21625000000000003,16.420833333333334,28.020833333333332,417.07,333.96,1905.74,10.424
2020-05-10,26.883333333333336,80.5,23.258333333333336,0.029166666666666664,1015.1333333333333,0.22041666666666668,13.549999999999999,28.162499999999998,417.0,334.84,1909.21,10.382
2020-05-16,26.933333333333334,79.45833333333333,23.058333333333334,0.0,1013.3458333333333,0.22708333333333333,9.333333333333334,28.620833333333334,417.18,333.21,1875.74,10.28
2020-05-17,27.22083333333333,77.45833333333333,22.954166666666666,0.004166666666666667,1013.1875,0.22791666666666666,11.762500000000001,28.579166666666666,417.18,335.36,1895.16,10.305
2020-05-23,27.458333333333332,81.54166666666667,24.008333333333336,0.041666666666666664,1015.8916666666668,0.21125000000000002,27.025000000000002,28.558333333333334,417.8,333.38,1943.34,10.585
2020-05-24,27.675,77.125,23.295833333333334,0.008333333333333333,1016.2083333333334,0.23750000000000002,23.599999999999998,28.558333333333334,417.64,335.03,1941.23,10.639
2020-05-30,26.875,81.08333333333333,23.291666666666668,0.15833333333333333,1017.3874999999999,0.1975,22.974999999999998,28.775000000000002,417.43,333.97,1874.51,10.33
2020-05-31,27.633333333333336,75.95833333333333,22.979166666666668,0.016666666666666666,1017.4875000000001,0.2354166666666667,22.3875,28.78333333333333,417.41,333.36,1893.86,10.367
2020-06-06,28.116666666666664,79.29166666666667,24.166666666666668,0.020833333333333332,1013.0791666666668,0.22916666666666666,13.704166666666666,29.454166666666666,416.51,333.18,1879.57,10.328
2020-06-07,28.454166666666666,76.5,23.9375,0.0,1013.0708333333333,0.23958333333333334,17.445833333333333,29.379166666666666,416.55,333.38,1900.0,10.387
2020-06-13,28.3875,76.25,23.77916666666667,0.008333333333333333,1015.225,0.24291666666666667,20.0625,29.329166666666666,416.48,333.65,1880.62,10.341
2020-06-14,28.40416666666667,76.41666666666667,23.84166666666667,0.04583333333333334,1015.5791666666668,0.23958333333333334,17.2625,29.400000000000002,416.42,334.41,1885.89,10.417
2020-06-20,28.204166666666666,78.08333333333333,24.0125,0.075,1013.7833333333333,0.23458333333333334,22.916666666666668,29.504166666666666,416.29,333.52,1895.69,10.418
2020-06-21,27.745833333333334,81.33333333333333,24.22083333333333,0.12916666666666668,1012.9499999999999,0.20791666666666667,25.275000000000002,29.479166666666668,416.27,334.26,1879.25,10.462
2020-06-27,27.9875,78.70833333333333,23.920833333333334,0.0375,1013.2666666666668,0.22625000000000003,21.47083333333333,29.479166666666668,415.74,333.79,1882.65,10.393
2020-06-28,28.412499999999998,76.125,23.770833333333332,0.020833333333333332,1013.9291666666667,0.24666666666666667,25.429166666666664,29.458333333333332,415.64,333.73,1877.3,10.407
2020-07-04,28.133333333333336,81.16666666666667,24.5625,0.05416666666666667,1012.8041666666667,0.2091666666666667,16.704166666666666,29.566666666666666,415.41,334.43,1875.81,10.431
2020-07-05,27.90833333333333,81.0,24.3125,0.14583333333333334,1012.4166666666666,0.215,22.395833333333332,29.5125,415.45,333.7,1876.89,10.43
2020-07-11,27.625,84.08333333333333,24.683333333333334,0.1708333333333333,1012.6791666666667,0.19708333333333336,31.366666666666664,29.395833333333332,414.95,334.73,1872.8,10.356
2020-07-12,28.52916666666667,74.83333333333333,23.620833333333334,0.041666666666666664,1012.8416666666667,0.25375,27.425,29.412499999999998,414.73,334.46,1873.69,10.364
2020-07-18,27.84166666666667,79.58333333333333,24.008333333333336,0.19583333333333333,1014.1041666666666,0.20750000000000002,31.833333333333332,29.429166666666664,414.12,335.59,1862.12,10.358
2020-07-19,28.3875,78.41666666666667,24.233333333333334,0.10000000000000002,1013.5749999999999,0.22958333333333333,23.583333333333332,29.495833333333334,414.08,334.02,1864.23,10.333
2020-07-25,28.0,81.16666666666667,24.45,0.1708333333333333,1013.5625,0.22166666666666668,22.90416666666667,29.495833333333334,413.49,334.22,1876.04,10.323
2020-07-26,27.608333333333334,83.33333333333333,24.504166666666666,0.08750000000000001,1012.3583333333332,0.20333333333333334,25.15833333333333,29.479166666666668,413.42,334.38,1870.63,10.313
2020-08-01,28.175,79.5,24.254166666666666,0.20833333333333334,1012.65,0.20666666666666667,19.225,29.662499999999998,413.49,334.62,1879.16,10.404
2020-08-02,28.745833333333334,79.91666666666667,24.900000000000002,0.05416666666666667,1013.4250000000001,0.22916666666666666,25.21666666666667,29.65416666666667,413.37,333.83,1878.63,10.381
2020-08-08,28.366666666666664,83.0,25.204166666666666,0.17083333333333336,1014.3166666666666,0.22,21.7,29.670833333333334,413.0,335.08,1879.34,10.442
2020-08-09,28.633333333333336,79.20833333333333,24.645833333333332,0.03333333333333333,1014.2166666666667,0.22833333333333336,28.016666666666666,29.604166666666668,412.95,333.89,1870.74,10.382
2020-08-15,27.866666666666664,79.91666666666667,24.079166666666666,0.11666666666666668,1010.0333333333333,0.18958333333333333,14.104166666666666,29.7,412.59,333.53,1873.3,10.364
2020-08-16,27.366666666666664,83.41666666666667,24.275000000000002,0.425,1010.5208333333334,0.18500000000000003,18.258333333333333,29.683333333333334,412.59,333.84,1870.86,10.341
2020-08-22,27.34583333333333,84.91666666666667,24.575,0.37916666666666665,1011.9083333333333,0.15916666666666665,10.695833333333333,30.016666666666666,412.26,334.83,1867.61,10.426
2020-08-23,27.116666666666664,84.41666666666667,24.275000000000002,0.4083333333333334,1010.3625000000001,0.14333333333333334,11.279166666666667,30.020833333333332,412.17,334.57,1881.29,10.437
2020-08-29,29.025000000000002,76.58333333333333,24.45,0.07083333333333333,1011.1333333333333,0.19458333333333333,18.599999999999998,30.041666666666668,411.88,333.83,1886.15,10.418
2020-08-30,29.070833333333336,78.375,24.90416666666667,0.06666666666666667,1011.4375,0.21041666666666667,19.308333333333334,30.049999999999997,411.79,334.62,1907.97,10.524
2020-09-05,28.2375,80.04166666666667,24.445833333333336,0.275,1009.7208333333333,0.20291666666666666,21.65416666666667,30.058333333333334,411.66,333.84,1871.59,10.367
2020-09-06,27.570833333333336,81.83333333333333,24.166666666666668,0.5458333333333333,1011.2125,0.1825,22.96666666666667,29.96666666666667,411.58,334.61,1903.27,10.535
2020-09-12,28.1375,80.875,24.554166666666664,0.23750000000000002,1013.6833333333334,0.19708333333333336,19.175,29.983333333333334,411.62,334.39,1873.65,10.349
2020-09-13,27.683333333333334,82.91666666666667,24.5125,0.049999999999999996,1013.1791666666667,0.1775,15.6625,30.037499999999998,411.67,333.46,1878.75,10.396
2020-09-19,28.28333333333333,79.58333333333333,24.391666666666666,0.06666666666666667,1012.6291666666666,0.21541666666666667,26.4375,30.016666666666666,411.25,333.58,1873.91,10.344
2020-09-20,28.875,75.08333333333333,23.995833333333334,0.025000000000000005,1011.5749999999999,0.22624999999999998,20.870833333333334,30.02916666666667,411.2,333.87,1893.43,10.435
2020-09-26,27.7,83.41666666666667,24.6125,0.47500000000000003,1008.85,0.1475,15.329166666666666,30.083333333333332,411.23,332.91,1904.87,10.571
2020-09-27,27.662499999999998,85.125,24.929166666666664,0.525,1006.9416666666666,0.16874999999999998,19.129166666666666,30.09583333333333,411.27,334.54,1908.64,10.601
2020-10-03,28.375,80.70833333333333,24.75,0.041666666666666664,1011.4499999999999,0.20125,16.929166666666667,29.933333333333334,411.27,333.56,1898.62,10.445
2020-10-04,28.349999999999998,78.625,24.241666666666664,0.0375,1011.2833333333333,0.2004166666666667,17.858333333333334,29.891666666666666,411.26,334.14,1881.95,10.388
2020-10-10,26.858333333333334,83.20833333333333,23.745833333333334,1.3791666666666667,1009.4416666666666,0.14375000000000002,34.69166666666667,29.516666666666666,411.31,334.53,1902.03,10.502
2020-10-11,27.47083333333333,84.04166666666667,24.520833333333332,0.6583333333333333,1010.9541666666668,0.14083333333333334,27.954166666666666,29.458333333333332,411.32,333.12,1893.72,10.452
2020-10-17,28.6875,79.5,24.775000000000002,0.11666666666666665,1013.0458333333332,0.20083333333333334,31.3,29.462500000000002,411.67,335.22,1877.54,10.445
2020-10-18,28.204166666666666,80.04166666666667,24.416666666666668,0.20833333333333334,1014.2458333333334,0.1691666666666667,31.71666666666667,29.433333333333334,411.72,334.26,1897.95,10.483
2020-10-24,27.962500000000002,80.20833333333333,24.208333333333332,0.10416666666666667,1014.1208333333334,0.19625,27.254166666666666,29.275000000000002,411.61,333.74,1884.6,10.467
2020-10-25,27.816666666666666,80.58333333333333,24.141666666666666,0.23750000000000002,1014.3625000000001,0.18791666666666665,24.3875,29.304166666666664,411.69,334.09,1900.25,10.433
2020-10-31,28.141666666666666,82.20833333333333,24.787499999999998,0.07916666666666668,1013.0749999999999,0.16666666666666666,25.916666666666668,29.25,411.9,334.46,1922.92,10.554
2020-11-01,28.09583333333333,81.0,24.5,0.02916666666666667,1014.8375,0.1758333333333333,19.325,29.304166666666664,411.96,334.31,1922.1,10.521
2020-11-07,28.03333333333333,75.04166666666667,23.15416666666667,0.0625,1016.2708333333334,0.21583333333333332,33.80416666666667,29.137500000000003,412.94,333.688,1917.1,10.4215
2020-11-08,28.116666666666664,70.70833333333333,22.241666666666664,0.008333333333333333,1015.2791666666667,0.2325,28.758333333333336,29.100000000000005,412.98,333.74399999999997,1915.15,10.442
2020-11-14,27.22083333333333,80.0,23.45,0.025000000000000005,1014.4666666666667,0.16291666666666668,19.295833333333334,28.925,412.78,334.08,1923.81,10.565
2020-11-15,27.3625,76.45833333333333,22.816666666666666,0.004166666666666667,1014.7125,0.17791666666666664,13.958333333333334,28.916666666666668,412.74,333.09,1913.37,10.454
2020-11-21,27.175,83.0,24.054166666666664,0.4916666666666667,1012.1833333333334,0.12208333333333334,32.84583333333333,28.579166666666666,413.52,334.385,1881.5,10.467714285714287
2020-11-22,27.458333333333332,82.16666666666667,24.104166666666668,0.15416666666666667,1012.6999999999999,0.12333333333333334,24.724999999999998,28.520833333333332,414.04,334.37,1915.62,10.492285714285714
2020-11-28,27.616666666666664,80.20833333333333,23.891666666666666,0.03333333333333333,1014.6125000000001,0.17416666666666666,31.75,28.399999999999995,414.35,334.32,1949.75,10.707
2020-11-29,27.53333333333333,80.16666666666667,23.77916666666667,0.03333333333333333,1015.1416666666668,0.17666666666666667,31.491666666666664,28.38333333333333,413.97,334.27,1943.79,10.669
2020-12-05,26.829166666666666,81.91666666666667,23.420833333333334,0.041666666666666664,1015.9958333333334,0.15625,26.991666666666664,28.137500000000003,413.48,333.91,1881.71,10.384
2020-12-06,27.291666666666668,66.70833333333333,20.508333333333333,0.0,1016.9791666666666,0.22708333333333333,27.729166666666668,28.108333333333334,413.6,333.74,1884.59,10.379
2020-12-12,26.604166666666668,77.41666666666667,22.291666666666668,0.012500000000000002,1012.3291666666668,0.13916666666666666,6.683333333333334,28.229166666666668,413.97,334.32,1911.49,10.55
2020-12-13,26.458333333333332,79.75,22.633333333333336,0.0375,1013.1416666666668,0.13875,8.2875,28.208333333333332,414.13,334.57,1897.73,10.509
2020-12-19,27.058333333333334,75.625,22.370833333333334,0.049999999999999996,1014.7791666666667,0.18416666666666667,26.84166666666667,28.004166666666666,414.84,335.0,1922.44,10.524
2020-12-20,26.520833333333332,79.33333333333333,22.7,0.05833333333333334,1014.6291666666666,0.16041666666666668,25.895833333333332,28.0,414.82,335.64,1917.25,10.683
2020-12-26,27.066666666666666,72.41666666666667,21.683333333333334,0.0,1015.2833333333333,0.18083333333333332,16.304166666666667,27.77916666666667,415.3,334.74,1916.58,10.609
2020-12-27,26.704166666666666,75.70833333333333,22.045833333333334,0.0,1015.7624999999999,0.17916666666666667,23.75,27.733333333333334,415.3,334.54,1918.1,10.615
2021-01-02,26.458333333333332,75.16666666666667,21.679166666666664,0.020833333333333332,1015.5583333333334,0.17041666666666666,23.795833333333334,27.666666666666668,415.41,334.93,1922.84,10.595
2021-01-03,26.1375,81.08333333333333,22.579166666666666,0.14583333333333334,1016.525,0.13458333333333333,26.72083333333333,27.633333333333336,415.36,334.59,1925.75,10.606
2021-01-09,26.916666666666668,78.375,22.816666666666666,0.020833333333333332,1013.2041666666668,0.17416666666666666,20.6375,27.695833333333336,415.03,334.96,1910.31,10.60325
2021-01-10,26.554166666666664,80.45833333333333,22.925,0.020833333333333332,1014.0458333333332,0.13583333333333333,17.170833333333334,27.67916666666667,415.04,334.66999999999996,1910.71,10.5745
2021-01-16,26.895833333333332,71.75,21.358333333333334,0.0,1013.7791666666667,0.20041666666666666,25.191666666666666,27.620833333333334,415.23,335.25,1905.13,10.576
2021-01-17,26.875,78.33333333333333,22.787499999999998,0.016666666666666666,1014.5291666666667,0.17666666666666667,28.833333333333332,27.620833333333334,415.39,333.25,1881.68,10.501
2021-01-23,25.875,71.45833333333333,20.329166666666666,0.016666666666666666,1015.5208333333334,0.1975,30.34166666666667,27.5,416.01,333.44,1928.08,10.586
2021-01-24,26.3875,71.25,20.741666666666667,0.004166666666666667,1013.7958333333332,0.18458333333333332,19.150000000000002,27.46666666666667,415.98,334.14,1929.25,10.556
2021-01-30,26.40833333333333,77.29166666666667,22.104166666666668,0.012500000000000002,1011.2416666666667,0.16166666666666665,11.883333333333333,27.479166666666668,416.86,334.48,1921.11,10.626
2021-01-31,25.537499999999998,84.66666666666667,22.71666666666667,0.07083333333333333,1013.3791666666666,0.15166666666666667,19.516666666666666,27.479166666666668,417.09,334.16,1911.09,10.576
2021-02-06,25.03333333333333,86.04166666666667,22.5125,0.24166666666666667,1015.2791666666667,0.08541666666666668,25.920833333333334,27.2,417.01,334.2,1941.9,10.669
2021-02-07,26.15833333333333,75.25,21.420833333333334,0.020833333333333332,1014.2541666666666,0.18541666666666667,21.954166666666666,27.2625,416.89,334.89,1919.0,10.605
2021-02-13,24.462500000000002,66.04166666666667,17.691666666666666,0.0,1015.4583333333334,0.2225,28.712500000000002,27.2,416.56,334.45,1924.53,10.674
2021-02-14,24.2,64.75,17.104166666666668,0.0,1016.125,0.2304166666666667,32.84583333333334,27.137500000000003,416.48,335.22,1911.29,10.602
2021-02-20,26.116666666666664,75.54166666666667,21.454166666666666,0.0,1014.8291666666668,0.18833333333333332,10.0375,27.425,416.27,334.93,1906.23,10.627
